   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     480      25      37      75     684     554
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
  144   24   37    2    2   23   36  529  141
  145   24   37    2    2   23   36  551  141
  146   24   37    2    2   23   36  573  141
  147   24   37    2    2   23   36  595  141
  148   24   37    2    2   23   36  617  141
  149   24   37    2    2   23   36  639  141
  150   24   37    2    2   24   36  661  141
  151   25   37    1    2   24   36    1  176
  152   25   37    2    2   24   36   24  176
  153   25   37    2    2   24   36   47  176
  154   25   37    2    2   24   36   70  176
  155   25   37    2    2   24   36   93  176
  156   25   37    2    2   24   36  116  176
  157   25   37    2    2   24   36  139  176
  158   25   37    2    2   24   36  162  176
  159   25   37    2    2   24   36  185  176
  160   25   37    2    2   24   36  208  176
  161   25   37    2    2   24   36  231  176
  162   25   37    2    2   24   36  254  176
  163   25   37    2    2   24   36  277  176
  164   25   37    2    2   24   36  300  176
  165   25   37    2    2   24   36  323  176
  166   25   37    2    2   24   36  346  176
  167   25   37    2    2   24   36  369  176
  168   25   37    2    2   24   36  392  176
  169   25   37    2    2   24   36  415  176
  170   25   37    2    2   24   36  438  176
  171   25   37    2    2   24   36  461  176
  172   25   37    2    2   24   36  484  176
  173   24   37    2    2   23   36  507  176
  174   24   37    2    2   23   36  529  176
  175   24   37    2    2   23   36  551  176
  176   24   37    2    2   23   36  573  176
  177   24   37    2    2   23   36  595  176
  178   24   37    2    2   23   36  617  176
  179   24   37    2    2   23   36  639  176
  180   24   37    2    2   24   36  661  176
  181   25   37    1    2   24   36    1  211
  182   25   37    2    2   24   36   24  211
  183   25   37    2    2   24   36   47  211
  184   25   37    2    2   24   36   70  211
  185   25   37    2    2   24   36   93  211
  186   25   37    2    2   24   36  116  211
  187   25   37    2    2   24   36  139  211
  188   25   37    2    2   24   36  162  211
  189   25   37    2    2   24   36  185  211
  190   25   37    2    2   24   36  208  211
  191   25   37    2    2   24   36  231  211
  192   25   37    2    2   24   36  254  211
  193   25   37    2    2   24   36  277  211
  194   25   37    2    2   24   36  300  211
  195   25   37    2    2   24   36  323  211
  196   25   37    2    2   24   36  346  211
  197   25   37    2    2   24   36  369  211
  198   25   37    2    2   24   36  392  211
  199   25   37    2    2   24   36  415  211
  200   25   37    2    2   24   36  438  211
  201   25   37    2    2   24   36  461  211
  202   25   37    2    2   24   36  484  211
  203   24   37    2    2   23   36  507  211
  204   24   37    2    2   23   36  529  211
  205   24   37    2    2   23   36  551  211
  206   24   37    2    2   23   36  573  211
  207   24   37    2    2   23   36  595  211
  208   24   37    2    2   23   36  617  211
  209   24   37    2    2   23   36  639  211
  210   24   37    2    2   24   36  661  211
  211   25   37    1    2   24   36    1  246
  212   25   37    2    2   24   36   24  246
  213   25   37    2    2   24   36   47  246
  214   25   37    2    2   24   36   70  246
  215   25   37    2    2   24   36   93  246
  216   25   37    2    2   24   36  116  246
  217   25   37    2    2   24   36  139  246
  218   25   37    2    2   24   36  162  246
  219   25   37    2    2   24   36  185  246
  220   25   37    2    2   24   36  208  246
  221   25   37    2    2   24   36  231  246
  222   25   37    2    2   24   36  254  246
  223   25   37    2    2   24   36  277  246
  224   25   37    2    2   24   36  300  246
  225   25   37    2    2   24   36  323  246
  226   25   37    2    2   24   36  346  246
  227   25   37    2    2   24   36  369  246
  228   25   37    2    2   24   36  392  246
  229   25   37    2    2   24   36  415  246
  230   25   37    2    2   24   36  438  246
  231   25   37    2    2   24   36  461  246
  232   25   37    2    2   24   36  484  246
  233   24   37    2    2   23   36  507  246
  234   24   37    2    2   23   36  529  246
  235   24   37    2    2   23   36  551  246
  236   24   37    2    2   23   36  573  246
  237   24   37    2    2   23   36  595  246
  238   24   37    2    2   23   36  617  246
  239   24   37    2    2   23   36  639  246
  240   24   37    2    2   24   36  661  246
  241   25   36    1    2   24   35    1  281
  242   25   36    2    2   24   35   24  281
  243   25   36    2    2   24   35   47  281
  244   25   36    2    2   24   35   70  281
  245   25   36    2    2   24   35   93  281
  246   25   36    2    2   24   35  116  281
  247   25   36    2    2   24   35  139  281
  248   25   36    2    2   24   35  162  281
  249   25   36    2    2   24   35  185  281
  250   25   36    2    2   24   35  208  281
  251   25   36    2    2   24   35  231  281
  252   25   36    2    2   24   35  254  281
  253   25   36    2    2   24   35  277  281
  254   25   36    2    2   24   35  300  281
  255   25   36    2    2   24   35  323  281
  256   25   36    2    2   24   35  346  281
  257   25   36    2    2   24   35  369  281
  258   25   36    2    2   24   35  392  281
  259   25   36    2    2   24   35  415  281
  260   25   36    2    2   24   35  438  281
  261   25   36    2    2   24   35  461  281
  262   25   36    2    2   24   35  484  281
  263   24   36    2    2   23   35  507  281
  264   24   36    2    2   23   35  529  281
  265   24   36    2    2   23   35  551  281
  266   24   36    2    2   23   35  573  281
  267   24   36    2    2   23   35  595  281
  268   24   36    2    2   23   35  617  281
  269   24   36    2    2   23   35  639  281
  270   24   36    2    2   24   35  661  281
  271   25   36    1    2   24   35    1  315
  272   25   36    2    2   24   35   24  315
  273   25   36    2    2   24   35   47  315
  274   25   36    2    2   24   35   70  315
  275   25   36    2    2   24   35   93  315
  276   25   36    2    2   24   35  116  315
  277   25   36    2    2   24   35  139  315
  278   25   36    2    2   24   35  162  315
  279   25   36    2    2   24   35  185  315
  280   25   36    2    2   24   35  208  315
  281   25   36    2    2   24   35  231  315
  282   25   36    2    2   24   35  254  315
  283   25   36    2    2   24   35  277  315
  284   25   36    2    2   24   35  300  315
  285   25   36    2    2   24   35  323  315
  286   25   36    2    2   24   35  346  315
  287   25   36    2    2   24   35  369  315
  288   25   36    2    2   24   35  392  315
  289   25   36    2    2   24   35  415  315
  290   25   36    2    2   24   35  438  315
  291   25   36    2    2   24   35  461  315
  292   25   36    2    2   24   35  484  315
  293   24   36    2    2   23   35  507  315
  294   24   36    2    2   23   35  529  315
  295   24   36    2    2   23   35  551  315
  296   24   36    2    2   23   35  573  315
  297   24   36    2    2   23   35  595  315
  298   24   36    2    2   23   35  617  315
  299   24   36    2    2   23   35  639  315
  300   24   36    2    2   24   35  661  315
  301   25   36    1    2   24   35    1  349
  302   25   36    2    2   24   35   24  349
  303   25   36    2    2   24   35   47  349
  304   25   36    2    2   24   35   70  349
  305   25   36    2    2   24   35   93  349
  306   25   36    2    2   24   35  116  349
  307   25   36    2    2   24   35  139  349
  308   25   36    2    2   24   35  162  349
  309   25   36    2    2   24   35  185  349
  310   25   36    2    2   24   35  208  349
  311   25   36    2    2   24   35  231  349
  312   25   36    2    2   24   35  254  349
  313   25   36    2    2   24   35  277  349
  314   25   36    2    2   24   35  300  349
  315   25   36    2    2   24   35  323  349
  316   25   36    2    2   24   35  346  349
  317   25   36    2    2   24   35  369  349
  318   25   36    2    2   24   35  392  349
  319   25   36    2    2   24   35  415  349
  320   25   36    2    2   24   35  438  349
  321   25   36    2    2   24   35  461  349
  322   25   36    2    2   24   35  484  349
  323   24   36    2    2   23   35  507  349
  324   24   36    2    2   23   35  529  349
  325   24   36    2    2   23   35  551  349
  326   24   36    2    2   23   35  573  349
